Ratio                   N_Variance              N_Variance2             N1                      N2                      F                       S_Ent                   S_Ent2                  O_DW                   
0.0251188643150958      0.0045696894735232      0.0045868602457447      2.087807521924925e-05   1.9999791219247784      0.5003598064282644      0.0006676512008267      0.0003782105741191      0.9999686890331254     
0.0316227766016838      0.0057570581766228      0.0057912570819694      3.312122735287468e-05   1.9999668787726403      0.5005702617971288      0.0010148549975091      0.0005800652269577      0.9999503523153768     
0.0398107170553498      0.0072641426863897      0.0073321105506009      5.2632386929524235e-05  1.9999473676130464      0.5009038065420474      0.0015410041830320      0.0008914704910806      0.9999212555639542     
0.0501187233627273      0.0092184150520687      0.0093526083072839      8.41397742358335e-05    1.999915860225756       0.5014323478285465      0.0023410890090327      0.0013781952374530      0.9998750522987561     
0.0630957344480194      0.0119507516627766      0.0122098647050279      0.0001375453197252417   1.9998624546802612      0.5022692921272441      0.0035786375542248      0.0021671469793407      0.9998016035370602     
0.0794328234724282      0.0166448114361100      0.0171107057276968      0.00024365921354595172  1.9997563407864436      0.5035906753784024      0.0056132872854356      0.0035793465858788      0.9996846362057882     
0.1000000000000001      0.0275673653976989      0.0282747493448093      0.0005474732582964521   1.9994525267416925      0.5056513821313461      0.0095870809266509      0.0067356852499385      0.9994978367847566     
0.1258925411794169      0.0570423448824950      0.0579047065785536      0.0018958590496342183   1.9981041409503648      0.5086983312577285      0.0202499354429034      0.0164366177508651      0.9991981237980432     
0.1584893192461115      0.1349044920986690      0.1358175241449655      0.009573451455813464    1.990426548544175       0.5121043647858581      0.0587391722716744      0.0540765036887763      0.9987133442955838     
0.1995262314968882      0.3243728906222602      0.3252851652799327      0.05479481791275124     1.9452051820872283      0.5088459742553605      0.2054387128083771      0.2008145260092929      0.9979169938602193     
0.2511886431509583      0.6625915478611839      0.6634788672402573      0.25240618295427025     1.74759381704573        0.4696031994162712      0.5868795955905090      0.5851752120065170      0.9965710610355022     
0.3162277660168383      0.9181263782046656      0.9189689660788991      0.6070024605877857      1.39299753941219        0.3928079162999845      0.9502572594186015      0.9591028414356054      0.9942281269310096     
0.3981071705534976      0.9865489217171417      0.9873224879834683      0.8437462747093075      1.156253725290604       0.3598400579131705      1.0853303854795859      1.1223622424730391      0.9900249552263914     
0.5011872336272728      0.9984179855861234      0.9990913460613203      0.943269877252658       1.0567301227475554      0.3871547323253857      1.1634059421346206      1.2635911231315102      0.9821123003538710     
0.6309573444801938      1.0032905436199531      1.0038299887001285      0.9801736434453091      1.0198263565547454      0.4507421013463384      1.2709426583562009      1.4867788233137627      0.9665597073715146     
0.7943282347242823      1.0097030245369865      1.0100875569713645      0.9931585155070562      1.006841484492845       0.5402239401233090      1.4423222217912737      1.8064910637718332      0.9359128557963560     
1.0000000000000009      1.0142263402821101      1.0144667224523209      0.9975855760348133      1.0024144239651729      0.6448006131728026      1.6869131370730008      2.1333928712077306      0.8796829567261540     
1.2589254117941684      1.0076161564221040      1.0077520543969474      0.9990997425195924      1.0009002574807417      0.7494460565417802      1.9657935525407606      2.3381331791157893      0.7907020621529816     
1.5848931924611152      0.9867276163669166      0.9868020840667522      0.9996370804993131      1.0003629195009809      0.8406489681564921      2.1920351741349098      2.3813967772693680      0.6774628247120180     
1.9952623149688815      0.9591235992786048      0.9591659104967329      0.999837806002087       1.000162193997215       0.9071544132436992      2.3035110183692482      2.3193805411420860      0.5658052640312021     
2.5118864315095828      0.9338144677946717      0.9338401768090229      0.999918394983768       1.0000816050159351      0.9481258423221284      2.3191083388194973      2.2299295405192221      0.4763279157671913     
3.1622776601683826      0.9144224995414773      0.9144391848383067      0.9999541456705854      1.0000458543292492      0.9711119220826283      2.2889107203600791      2.1550399952524959      0.4121503545764099     
3.9810717055349762      0.9006371837629679      0.9006486006712251      0.9999718405760476      1.000028159423994       0.9836743331301646      2.2461757595453684      2.1031366993819804      0.3677005330696940     
5.0118723362727273      0.8910468846873160      0.8910550102093915      0.999981519473689       1.000018480526395       0.9905952064405282      2.2050259037817805      2.0700398325901874      0.3368162917556243     
