Ratio                   N_Variance              N_Variance2             N1                      N2                      F                       S_Ent                   S_Ent2                  O_DW                   
0.0050118723362727      0.5000495270219150      0.5000495270218885      0.49999999999346345     0.49999999999688755     0.5493027867455040      2.7133640754418478      1.5059893071776695      0.0619013615700343     
0.0063095734448019      0.5000781970606285      0.5000781970606514      0.4999999999990544      0.49999999998382616     0.5519190078867384      2.7093639151671698      1.5061007962898698      0.0617513316330865     
0.0079432823472428      0.5001233339409940      0.5001233339410187      0.49999999998240274     0.4999999999984805      0.5552003478934353      2.7043782890025292      1.5062757426298516      0.0615653574358473     
0.0100000000000000      0.5001942606258051      0.5001942606258454      0.5000000000033876      0.5000000000051108      0.5593112303826979      2.6981798185578358      1.5065495226054675      0.0613358192343970     
0.0125892541179417      0.5003054356276601      0.5003054356276804      0.49999999999853595     0.499999999991216       0.5644535314502415      2.6904975115296730      1.5069764847877736      0.0610540948764491     
0.0158489319246112      0.5004791277045832      0.5004791277045316      0.4999999999980408      0.4999999999874042      0.5708727841552051      2.6810137514964167      1.5076393591935702      0.0607108431828705     
0.0199526231496888      0.5007493132062434      0.5007493132062453      0.5000000000044384      0.4999999999929293      0.5788635465284275      2.6693648722474799      1.5086625526677642      0.0602966424261354     
0.0251188643150958      0.5011671611998620      0.5011671611998270      0.5000000000034526      0.5000000000017994      0.5887720392522598      2.6551482976174072      1.5102301020095357      0.0598031907782817     
0.0316227766016839      0.5018083452070631      0.5018083452071624      0.5000000000012816      0.5000000000137218      0.6009926558068452      2.6379405996120555      1.5126082672517402      0.0592253324417520     
0.0398107170553498      0.5027819376555047      0.5027819376554482      0.50000000000637        0.500000000005514       0.6159527349706123      2.6173320686565398      1.5161706600631704      0.0585641754933504     
0.0501187233627274      0.5042394640060694      0.5042394640061004      0.49999999999824374     0.5000000000066958      0.6340772830902134      2.5929833671237992      1.5214195735444946      0.0578314041595277     
0.0630957344480195      0.5063804308291685      0.5063804308293254      0.4999999999946382      0.5000000000124178      0.6557234128677873      2.5647060278063547      1.5289902226023138      0.0570543690697357     
0.0794328234724284      0.5094473133591322      0.5094473133591177      0.4999999999980454      0.5000000000043008      0.6810765535170606      2.5325571975594134      1.5396161833927293      0.0562804562068225     
0.1000000000000003      0.5137001299149339      0.5137001299150276      0.4999999999985413      0.5000000000034358      0.7100131187941958      2.4969183066114562      1.5540305030238728      0.0555776697605985     
