Ratio                   N_Variance              N_Variance2             N1                      N2                      F                       S_Ent                   S_Ent2                  O_DW                   
0.0251188643150958      0.0038650370767437      0.0038723162449009      1.4938384209011023e-05  1.9999850616158         0.2501512635433699      0.0010142066499142      0.0002772213410470      0.9999738581279027     
0.0316227766016838      0.0048662763107648      0.0048807909163926      2.3680325135619153e-05  1.999976319674859       0.2502397924040939      0.0015447542532709      0.0004247377027622      0.9999585601855052     
0.0398107170553498      0.0061272424173782      0.0061561737097181      3.754229586963786e-05   1.9999624577041308      0.2503801857100685      0.0023491642291324      0.0006508563782824      0.9999343028784936     
0.0501187233627273      0.0077156635198211      0.0077732973499415      5.952944466689095e-05   1.9999404705553412      0.2506029066643451      0.0035665633761389      0.0009982570944460      0.9998958282392640     
0.0630957344480194      0.0097172800798649      0.0098319872134229      9.442046134150518e-05   1.9999055795386487      0.2509564305624428      0.0054054990630484      0.0015342706095840      0.9998347761847176     
0.0794328234724282      0.0122409819873503      0.0124689558218008      0.00014982890433618495  1.9998501710956595      0.2515180761432537      0.0081780308959745      0.0023672598075269      0.9997378296072614     
0.1000000000000001      0.0154257462246966      0.0158778362385433      0.0002379216626424162   1.9997620783373358      0.2524116268909580      0.0123505795266479      0.0036765246072456      0.9995837131919273     
0.1258925411794169      0.0194503089442186      0.0203438460457101      0.0003782342055844716   1.9996217657943685      0.2538364219768037      0.0186202679939550      0.0057694923231710      0.9993382823710107     
0.1584893192461115      0.0245472139733844      0.0263044938178257      0.0006023640955328355   1.999397635904472       0.2561164659310010      0.0280309507594048      0.0091957735630519      0.9989463499964515     
0.1995262314968882      0.0310242466149684      0.0344556211409286      0.0009619979498883221   1.9990380020500829      0.2597861313584579      0.0421530853290732      0.0149824492573686      0.9983177446264186     
0.2511886431509583      0.0392989906219936      0.0459344317212955      0.0015431421446934967   1.9984568578553465      0.2657470263627477      0.0633706385392897      0.0251318753097238      0.9973026890771841     
0.3162277660168383      0.0499580365308629      0.0626333388779366      0.002492628698831636    1.9975073713011624      0.2755742946738494      0.0953557025708070      0.0436966787907955      0.9956461998188768     
