Ratio                   N_Variance              N_Variance2             N1                      N2                      F                       S_Ent                   S_Ent2                  O_DW                   
0.0050118723362727      0.0013748592917448      0.4714049627387070      1.8902362206089748e-06  1.3333314433318997      0.6666728661138788      0.0001100516615146      0.9183093550785913      0.4444425542140931     
0.0063095734448019      0.0017308507256478      0.4714052211917529      2.995839395071309e-06   1.3333303374765137      0.6666764921238895      0.0001684498149772      0.9183167131446287      0.4444414486201686     
0.0079432823472428      0.0021790234021205      0.4714056310608906      4.748129640628925e-06   1.3333285850620749      0.6666822389522586      0.0002575133394664      0.9183280545049460      0.4444396963551628     
0.0100000000000000      0.0027432538354616      0.4714062811743865      7.525400571374896e-06   1.3333258079423476      0.6666913470383683      0.0003931373292860      0.9183455230553659      0.4444369191602768     
0.0125892541179417      0.0034536190584619      0.4714073124986976      1.1927334144577304e-05  1.3333214059831306      0.6667057822862033      0.0005993227925762      0.9183724104284047      0.4444325174974749     
0.0158489319246112      0.0043480599181894      0.4714089501855420      1.890494815361067e-05   1.3333144283990732      0.6667286601864448      0.0009122298533297      0.9184137767440913      0.4444255410668838     
0.0199526231496888      0.0054746915305870      0.4714115565122646      2.996866056361269e-05   1.3333033646792949      0.6667649169566083      0.0013862349946319      0.9184774376953702      0.4444144835028985     
0.0251188643150958      0.0068957811177913      0.4714157329329901      4.753088297769329e-05   1.3332858024523686      0.6668223668922928      0.0021031087700265      0.9185757012826616      0.4443969567676421     
0.0316227766016839      0.0086980708809538      0.4714225840568534      7.552877223927056e-05   1.3332578045560424      0.6669133384614792      0.0031867644971660      0.9187292651066232      0.4443691745334430     
0.0398107170553498      0.0110320791221994      0.4714347651014245      0.00012091187231608001  1.3332124214569037      0.6670570175736299      0.0048316934401616      0.9189799543912147      0.4443251319276360     
0.0501187233627274      0.0142879403673699      0.4714620675533182      0.0001991547838546794   1.3331341785492103      0.6672815853891613      0.0073812270004873      0.9194464928818114      0.4442553015014820     
0.0630957344480195      0.0198582728014932      0.4715549497297140      0.0003629145947106055   1.3329704187382063      0.6676176472312302      0.0116334758907098      0.9205985587583329      0.4441445544199750     
0.0794328234724284      0.0327318992945455      0.4720128893341142      0.0008732387215558439   1.3324600946117573      0.6680248789141738      0.0202427727475165      0.9246133851798864      0.4439688230647799     
0.1000000000000003      0.0670768980361195      0.4746729564799501      0.003258376532587424    1.3300749568006902      0.6678813351335215      0.0441257173997275      0.9417178366764462      0.4436896269330873     
0.1258925411794171      0.1550329923413190      0.4901368051624855      0.016610657647409353    1.316722675685848       0.6628569857980238      0.1274816330013733      1.0151078337394439      0.4432444803820405     
0.1584893192461118      0.3450709983561697      0.5588822414339057      0.0848514235150656      1.248481909818664       0.6312727178257747      0.3911298264754216      1.2640892964613231      0.4425277472219249     
0.1995262314968885      0.5834132174965398      0.6844085985733542      0.2805773417887029      1.0527559915447662      0.5375718419514127      0.8209348639513120      1.6722617890904972      0.4413569656256573     
0.2511886431509587      0.7002791470921962      0.7414710721249582      0.4872174230838563      0.8461159102493842      0.4451954636851903      1.0676254373980267      1.8874759821463123      0.4394356313431911     
0.3162277660168387      0.7303387648990668      0.7464965339239858      0.5944193327483979      0.73891400058504        0.4199654641342556      1.1727042038463957      1.9472550145893384      0.4362404657725019     
0.3981071705534983      0.7366754833582828      0.7429286815401273      0.6386577427289015      0.694675590604521       0.4396713091081865      1.2707416632994266      1.9804694543063848      0.4307777590100648     
0.5011872336272735      0.7370444485169975      0.7394469052137946      0.6560171088443673      0.6773162244894899      0.4818253116730294      1.4095063530040077      2.0273853381723259      0.4211041023054947     
0.6309573444801948      0.7362463955465998      0.7371729500060960      0.662696696018736       0.6706366373146294      0.5483545248613610      1.6145523006434463      2.1045978344983842      0.4034557477704681     
0.7943282347242835      0.7371417725067609      0.7375124283153378      0.6652108992603685      0.6681224340719698      0.6452514793160412      1.8891892119725089      2.2083549239833014      0.3720009233084187     
