Ratio                   N_Variance              N_Variance2             N1                      N2                      F                       S_Ent                   S_Ent2                  O_DW                   
0.0050118723362727      0.0141751857637874      0.0141751857650092      0.9999999999999849      0.9999999999999382      0.1735033070260302      0.0086721507300842      0.0031600367535120      0.0000669646063170     
0.0063095734448019      0.0178451163043244      0.0178451163064024      0.9999999999999644      0.9999999999998707      0.1753251796372626      0.0131071478004077      0.0047970262304501      0.0001061141606185     
0.0079432823472428      0.0224649109968107      0.0224649109970479      0.9999999999999865      0.9999999999999974      0.1776501183378937      0.0197613967029775      0.0072681400260146      0.0001681355612490     
0.0100000000000000      0.0282801614617255      0.0282801614618197      0.9999999999999369      1.0000000000001654      0.1806278532443676      0.0297110014905065      0.0109894555403241      0.0002663667729612     
0.0125892541179417      0.0355997413256147      0.0355997413256334      0.9999999999998143      1.0000000000004836      0.1844594868999406      0.0445280107958603      0.0165789125668079      0.0004218882736214     
0.0158489319246112      0.0448119754477540      0.0448119754481678      0.9999999999998269      1.0000000000004214      0.1894194911220213      0.0664876699740166      0.0249508510887528      0.0006679660528217     
0.0199526231496888      0.0564049678816939      0.0564049678825402      0.9999999999999916      0.9999999999999789      0.1958899800855624      0.0988425642855830      0.0374532679821223      0.0010569734835199     
0.0251188643150958      0.0709925095784939      0.0709925095795152      0.9999999999999647      1.0000000000000373      0.2044160324667124      0.1461643681581098      0.0560674503054607      0.0016710874163032     
0.0316227766016839      0.0893483739301458      0.0893483739292971      1.0000000000000875      0.9999999999998447      0.2157984139921345      0.2147256761932786      0.0837015387790028      0.0026386480306839     
0.0398107170553498      0.1124555403004464      0.1124555402979714      1.0000000000001052      0.9999999999998667      0.2312547094128436      0.3128289582878754      0.1246338677634516      0.0041589301816813     
0.0501187233627274      0.1415858173757359      0.1415858173765067      1.0000000000001001      0.9999999999999314      0.2527063364672119      0.4508500135706004      0.1852107364735704      0.0065394947744247     
0.0630957344480195      0.1784394973778782      0.1784394973803103      1.0000000000004206      0.999999999999881       0.2832827425989184      0.6404567626981331      0.2749633289206928      0.0102528081404375     
0.0794328234724284      0.2253558442082054      0.2253558442087562      1.0000000000003593      1.000000000000086       0.3280902883094740      0.8916801887344190      0.4081025017734197      0.0160193693305558     
0.1000000000000003      0.2853154030264487      0.2853154030247035      0.9999999999992416      1.000000000000252       0.3946758434695355      1.2044298508245432      0.6032702141899676      0.0248853132263244     
0.1258925411794171      0.3602248674226183      0.3602248674193384      0.9999999999973794      1.0000000000009994      0.4899043265048915      1.5490863698312201      0.8713906706990410      0.0380025916413538     
0.1584893192461118      0.4451129804568860      0.4451129804543698      0.9999999999995         1.0000000000000595      0.6072853466912714      1.8511766949043316      1.1794795586348317      0.0553012667628135     
0.1995262314968885      0.5253699632760348      0.5253699632776271      0.9999999999995592      0.9999999999992446      0.7187956474311187      2.0461173779196922      1.4463648374054927      0.0739039718945606     
0.2511886431509587      0.5898519229257660      0.5898519229274551      0.9999999999989895      1.0000000000003726      0.8018302347507253      2.1521184782391685      1.6303918970949614      0.0904065832119327     
0.3162277660168387      0.6391208035280981      0.6391208035282880      1.0000000000000746      1.0000000000003233      0.8576422018604933      2.2156404192796182      1.7521962841779315      0.1038381752040292     
0.3981071705534983      0.6779900780185378      0.6779900780181239      0.9999999999993102      1.0000000000011702      0.8956775804776868      2.2587815794264428      1.8396978606274947      0.1146872227964829     
0.5011872336272735      0.7101595078601611      0.7101595078603327      1.0000000000001998      0.9999999999998245      0.9228155744158202      2.2882044862537483      1.9084349057239773      0.1235597509994861     
0.6309573444801948      0.7377357856814264      0.7377357856814211      1.0000000000004765      0.9999999999995368      0.9428618891030642      2.3070030023833565      1.9656890385129433      0.1308879888619997     
0.7943282347242835      0.7618572295463626      0.7618572295460054      1.0000000000002207      1.000000000000048       0.9579249222387077      2.3178417358966974      2.0149955045090318      0.1369749244582854     
1.0000000000000024      0.7831618641893190      0.7831618641890918      1.000000000000242       0.9999999999999233      0.9692910020772394      2.3231538526258735      2.0582410727191847      0.1420479067444724     
1.2589254117941704      0.8020341014993841      0.8020341014999108      1.0000000000004294      0.9999999999996507      0.9778339198558870      2.3249777751281964      2.0965250208100596      0.1462853752463706     
