Ratio                   N_Variance              N_Variance2             N1                      N2                      F                       S_Ent                   S_Ent2                  O_DW                   
0.0050118723362727      0.0141751813692565      0.0141751813692409      0.999999999999991       1.0000000000000167      0.1301274803216450      0.0114294064239044      0.0031600345594719      0.0000502234313668     
0.0063095734448019      0.0178451024247552      0.0178451024248797      0.9999999999999741      1.0000000000001144      0.1314938849398352      0.0172651385441048      0.0047970179882159      0.0000795855275645     
0.0079432823472428      0.0224648671873866      0.0224648671866552      0.9999999999999777      1.0000000000000349      0.1332375896223108      0.0260151742227913      0.0072681092272604      0.0001261013019670     
0.0100000000000000      0.0282800233664499      0.0282800233625201      0.999999999999867       1.0000000000001128      0.1354708934709402      0.0390891794205446      0.0109893410750357      0.0001997736161173     
0.0125892541179417      0.0355993068495845      0.0355993068489514      0.999999999999977       0.9999999999999909      0.1383446296652069      0.0585447999863642      0.0165784894575861      0.0003164104119143     
0.0158489319246112      0.0448106125709657      0.0448106125712432      1.0000000000000353      0.9999999999998992      0.1420646780197879      0.0873581445283733      0.0249493005942516      0.0005009516850581     
0.0199526231496888      0.0564007130477173      0.0564007130495873      1.0000000000002087      0.9999999999996259      0.1469177325827035      0.1297823035403463      0.0374476524964496      0.0007926404311437     
0.0251188643150958      0.0709793265021897      0.0709793265028154      1.0000000000000775      0.9999999999999043      0.1533130592585689      0.1917962127430386      0.0560474432843943      0.0012529666228278     
0.0316227766016839      0.0893080203175195      0.0893080203175505      0.99999999999983        1.000000000000422       0.1618531755502617      0.2816094598476349      0.0836319376410817      0.0019776465572724     
0.0398107170553498      0.1123344081617911      0.1123344081617012      0.9999999999997763      1.0000000000006426      0.1734596049274353      0.4100992105297453      0.1244003311521357      0.0031141657015575     
0.0501187233627274      0.1412336103750231      0.1412336103747880      1.0000000000006033      0.9999999999999583      0.1896093604397187      0.5908586073238185      0.1844708722426333      0.0048863641761744     
0.0630957344480195      0.1774683118152509      0.1774683118101792      1.0000000000023614      0.999999999998167       0.2128042487629193      0.8391297991741595      0.2728371502150940      0.0076270327814064     
0.0794328234724284      0.2229120047240012      0.2229120047220712      0.9999999999980645      1.0000000000006681      0.2475254187199584      1.1680446585511655      0.4030266628868733      0.0118196980543271     
0.1000000000000003      0.2801087020804354      0.2801087020783414      0.9999999999985474      1.0000000000002787      0.3019736559018489      1.5784339304761168      0.5955949420577287      0.0181522006094587     
0.1258925411794171      0.3521616757633069      0.3521616757603038      0.9999999999991672      0.999999999998045       0.3891426542720281      2.0329732983070512      0.8754410118294690      0.0275214503453049     
0.1584893192461118      0.4383473840146635      0.4383473840203834      0.9999999999930205      1.000000000007064       0.5158784221796415      2.4162084147246081      1.2318893361979373      0.0404043680478414     
0.1995262314968885      0.5240042934814263      0.5240042934889912      1.0000000000016063      0.9999999999990028      0.6520520603882219      2.6058734658783242      1.5560009442197307      0.0548807194057730     
0.2511886431509587      0.5919974140040194      0.5919974140023145      0.9999999999993099      0.9999999999980217      0.7543249106866164      2.6604989584093244      1.7639066266929748      0.0676293422257358     
