Ratio                   N_Variance              N_Variance2             N1                      N2                      F                       S_Ent                   S_Ent2                  O_DW                   
0.0050118723362727      0.0011812853915739      0.0011813432684521      1.3954336619422905e-06  0.9999986045663389      0.2500090706032655      0.0001138313299346      0.0000305550107461      0.2499989534283704     
0.0063095734448019      0.0014871613601677      0.0014872768383590      2.211645107109277e-06   0.9999977883548925      0.2500143761483810      0.0001745353163577      0.0000469610614669      0.2499983412753037     
0.0079432823472428      0.0018722475824038      0.0018724779844317      3.5053014542094523e-06  0.9999964946985457      0.2500227851900224      0.0002673100700578      0.0000721091187458      0.2499973710471652     
0.0100000000000000      0.0023570650787486      0.0023575247689575      5.555731781984549e-06   0.999994444268217       0.2500361134241831      0.0004089072398679      0.0001106176436300      0.2499958332615443     
0.0125892541179417      0.0029674610381403      0.0029683781683725      8.805764715621252e-06   0.9999911942352865      0.2500572392624585      0.0006247067074165      0.0001695238809430      0.2499933958405270     
0.0158489319246112      0.0037360059543556      0.0037378356396061      1.3957589020184453e-05  0.9999860424109772      0.2500907264952034      0.0009530855472902      0.0002595440540834      0.2499895322985352     
0.0199526231496888      0.0047037920237652      0.0047074419539556      2.212527890295501e-05   0.9999778747210951      0.2501438127321792      0.0014519609252030      0.0003970009671330      0.2499834077660403     
0.0251188643150958      0.0059228626090937      0.0059301424175118      3.507934583715327e-05   0.9999649206541649      0.2502279796384799      0.0022086039582012      0.0006068251710565      0.2499736979427152     
0.0316227766016839      0.0074600360453981      0.0074745499002361      5.5649739954091634e-05  0.9999443502600457      0.2503614487337592      0.0033545572338120      0.0009274894440684      0.2499583011340884     
0.0398107170553498      0.0094054346750836      0.0094343377492773      8.845621047034877e-05   0.9999115437895301      0.2505731418285619      0.0050895643538781      0.0014204504044873      0.2499338792781041     
0.0501187233627274      0.0119015889360261      0.0119589224941642      0.00014163311878078952  0.9998583668812193      0.2509088862506557      0.0077268895805304      0.0021947202156731      0.2498951239696704     
0.0630957344480195      0.0152702032620834      0.0153823345751839      0.0002331458701212901   0.9997668541298793      0.2514405305119783      0.0118136854900831      0.0034980796135607      0.2498335763469963     
0.0794328234724284      0.0205856061356567      0.0207943118547700      0.00042372493306376655  0.999576275066938       0.2522750858890362      0.0185891247532193      0.0061353553908510      0.2497357120844490     
0.1000000000000003      0.0318883169323823      0.0322266377261103      0.0010173267884000046   0.9989826732115996      0.2535329004585055      0.0320719375910121      0.0135035115585833      0.2495797792994734     
0.1258925411794171      0.0618554389732622      0.0622926324150040      0.0038392052887100568   0.9961607947112935      0.2550708979749772      0.0686406614658269      0.0411052370183497      0.2493303721640952     
0.1584893192461118      0.1400192068576918      0.1404908390238849      0.019998618535929328    0.9800013814640872      0.2545627781766836      0.1931554025134558      0.1525811316892302      0.2489282059017222     
0.1995262314968885      0.2981929203020274      0.2986609649173610      0.09859178656677202     0.901408213433288       0.2400376195990338      0.5484083948029620      0.4890336691190382      0.2482680007949685     
0.2511886431509587      0.4463965019771232      0.4468426642943255      0.27411683080862365     0.7258831691914056      0.2037627961378795      0.9814966522121000      0.8956094496879794      0.2471585908043191     
0.3162277660168387      0.4930033433304096      0.4934139343148706      0.4101642801920248      0.5898357198078467      0.1886501115556425      1.1854281333227958      1.0642444143336904      0.2452476802840097     
0.3981071705534983      0.5025937954714217      0.5029546867468471      0.46902046541616244     0.5309795345836605      0.2132600369982990      1.3239460050695737      1.1612166782328213      0.2417560360796274     
0.5011872336272735      0.5111430741876268      0.5114403753474154      0.4903903890197212      0.5096096109803625      0.2792406449294768      1.5260311698023856      1.3334101696697114      0.2346309769404539     
0.6309573444801948      0.5361691818317745      0.5363947628766070      0.4974219475056453      0.5025780524943203      0.4282370795210932      1.8645809332141499      1.7040419024708957      0.2180108844329445     
0.7943282347242835      0.5849193172498630      0.5850753533544601      0.4993614428805889      0.5006385571193324      0.6610716768561808      2.2483310815872661      2.1225467860182818      0.1852675533584868     
1.0000000000000024      0.6186424606698500      0.6187376450591536      0.49979212033850695     0.5002078796614187      0.8248342645390508      2.4242449422031629      2.2031173829841184      0.1499131475891324     
1.2589254117941704      0.6320109706457160      0.6320673137876206      0.499907985013451       0.5000920149865676      0.9056192375182220      2.4355012189082919      2.1385930626138734      0.1233589095143111     
1.5848931924611174      0.6380344874761774      0.6380695858997436      0.4999511178288609      0.5000488821715964      0.9466639534197421      2.3831093279125448      2.0729019595112570      0.1052401071755466     
1.9952623149688846      0.6418311494514295      0.6418544060317857      0.49997082022893924     0.5000291797713681      0.9687417122055182      2.3174336872962793      2.0300186664607347      0.0930931270307511     
2.5118864315095868      0.6448480572171622      0.6448642615280994      0.49998114551070516     0.5000188544892813      0.9811873895246260      2.2571441551697728      2.0064237351192515      0.0848416375510835     
3.1622776601683875      0.6474624623947197      0.6474741773458819      0.4999871282078283      0.5000128717922523      0.9884693493779059      2.2071313000994253      1.9955138046699099      0.0791033962108229     
3.9810717055349825      0.6497619411904325      0.6497706357884321      0.49999086452874975     0.500009135471367       0.9928479162579134      2.1673580255852327      1.9921902679284520      0.0750156674614922     
5.0118723362727353      0.6517661813833067      0.6517727550866131      0.4999933330114402      0.5000066669886768      0.9955303975852211      2.1363378858410695      1.9931044664410080      0.0720411137319819     
6.3095734448019476      0.6534877114246470      0.6534927472957828      0.4999950345698812      0.5000049654302281      0.9971939576532948      2.1123659494013460      1.9961833438222247      0.0698379508569958     
7.9432823472428336      0.6549453752095933      0.6549492693378970      0.4999962458230429      0.5000037541774289      0.9982335660069256      2.0939136041041451      2.0001876383306096      0.0681825712384153     
10.0000000000000249     0.6561643935645044      0.6561674252228940      0.49999712945187946     0.5000028705481794      0.9988862882247813      2.0797239256973588      2.0044028903070554      0.0669244255119373     
12.5892541179417066     0.6571734191938526      0.6571757910442104      0.4999977863015817      0.5000022136984801      0.9992972317418026      2.0688037212131491      2.0084388081726074      0.0659594230165487     
15.8489319246111826     0.6580016954544883      0.6580035578321783      0.4999982816909722      0.5000017183091151      0.9995563588970856      2.0603842243675401      2.0121019956312929      0.0652138813803948     
19.9526231496888578     0.6586770636745753      0.6586785299608593      0.4999986595166356      0.5000013404831195      0.9997198920434953      2.0538769193602708      2.0153159346415026      0.0646345733771358     
25.1188643150958875     0.6592248126363522      0.6592259694108475      0.49999895019948926     0.5000010498007346      0.9998231381988332      2.0488337534776231      2.0180710272581699      0.0641823801720182     
31.6227766016839063     0.6596671659166723      0.6596680799145654      0.49999917536032246     0.5000008246399023      0.9998883325137895      2.0449142945512562      2.0203937197011292      0.0638281336928724     
39.8107170553498761     0.6600231918404417      0.6600239148610036      0.4999993506982605      0.5000006493020557      0.9999294999766611      2.0418597965197294      2.0223277309226990      0.0635498232866853     
