Ratio                   N_Variance              N_Variance2             N1                      N2                      F                       S_Ent                   S_Ent2                  O_DW                   
0.0050118723362727      0.4331733801418033      0.4331733800950175      0.7499999999955066      0.7500000000765881      0.3573243252403145      1.8720182500678695      1.3316935358265818      0.0312679855408089     
0.0063095734448019      0.4332670711217761      0.4332670710928445      0.7499999999955744      0.750000000045721       0.3601317091496363      1.8726539005101983      1.3322335832240915      0.0312864109098573     
0.0079432823472428      0.4334152376727536      0.4334152377112234      0.7500000000079823      0.7499999999411973      0.3636842048816351      1.8739618105261264      1.3330509257421068      0.0313175143250481     
0.0100000000000000      0.4336493653904216      0.4336493654087532      0.7499999999971035      0.7499999999652953      0.3681848136381445      1.8763429706018016      1.3342833208827261      0.0313690483758519     
0.0125892541179417      0.4340188985450355      0.4340188985551642      0.7500000000143537      0.7499999999966722      0.3738943459758510      1.8803905778227257      1.3361332800257359      0.0314532189844702     
0.0158489319246112      0.4346011676782075      0.4346011676638252      0.749999999999687       0.7500000000253806      0.3811487116810287      1.8869626552312524      1.3388955097496054      0.0315890816578277     
0.0199526231496888      0.4355163723064161      0.4355163722982459      0.7500000000071988      0.7500000000219834      0.3903811354610680      1.8972676473897356      1.3429934857605343      0.0318060724629928     
0.0251188643150958      0.4369495789467759      0.4369495789507058      0.7500000000092886      0.7500000000018282      0.4021496921348122      1.9129500741747927      1.3490260164162384      0.0321490242844513     
0.0316227766016839      0.4391815252216328      0.4391815252236353      0.7500000000026152      0.7499999999986385      0.4171686679063764      1.9361427532345967      1.3578224434152939      0.0326848690292861     
0.0398107170553498      0.4426281173555975      0.4426281173566211      0.7500000000021784      0.7499999999984741      0.4363369308689548      1.9694140586371538      1.3705000998991441      0.0335106151912702     
0.0501187233627274      0.4478821798204122      0.4478821798206141      0.7500000000012483      0.7499999999996341      0.4607434791271610      2.0154788068531411      1.3885069941930246      0.0347605425936840     
0.0630957344480195      0.4557354579313567      0.4557354579335599      0.7500000000023339      0.7500000000001191      0.4916028553691794      2.0764757224857040      1.4136102876573386      0.0366069703881181     
0.0794328234724284      0.4671295139440245      0.4671295139453084      0.7500000000022711      0.7500000000003649      0.5300282751216976      2.1526300200453852      1.4477459890004671      0.0392428679620125     
0.1000000000000003      0.4829511601077559      0.4829511601093560      0.7500000000027827      0.7499999999985756      0.5765196537514786      2.2404480639704647      1.4925766951596944      0.0428289506224487     
0.1258925411794171      0.5036123993172194      0.5036123993168288      0.7500000000015845      0.7499999999982734      0.6301571653344923      2.3315006470910715      1.5486040086828075      0.0473964555793428     
0.1584893192461118      0.5285509548371073      0.5285509548375334      0.7499999999963501      0.7500000000017586      0.6879338475686781      2.4138232749247326      1.6140472950266462      0.0527430289742132     
0.1995262314968885      0.5560991034727858      0.5560991034736624      0.7500000000011112      0.7499999999992215      0.7451528138602249      2.4767496475450752      1.6845145302430575      0.0584257244811280     
0.2511886431509587      0.5840731463935084      0.5840731463962391      0.7500000000050231      0.7499999999984275      0.7972140081305582      2.5158028831494517      1.7544902115123777      0.0639214915344229     
0.3162277660168387      0.6106850133030497      0.6106850133045658      0.7500000000017699      0.7499999999967872      0.8414303516846350      2.5330516820187321      1.8197148715559535      0.0688453012614344     
0.3981071705534983      0.6350063162369902      0.6350063162372928      0.7500000000003018      0.749999999997651       0.8773527932220989      2.5336737639436158      1.8783271522444964      0.0730426726296190     
0.5011872336272735      0.6568281993208019      0.6568281993209321      0.7500000000018184      0.7499999999985743      0.9058842676948086      2.5228885786093129      1.9303382997270151      0.0765347068071093     
0.6309573444801948      0.6763087331325099      0.6763087331325093      0.7500000000012665      0.7499999999988591      0.9283302666618386      2.5048837034873559      1.9765967710017960      0.0794210930271115     
0.7943282347242835      0.6937110259543661      0.6937110259538949      0.7499999999993765      0.7500000000000855      0.9459049290722453      2.4828539963759519      2.0180807572194439      0.0818137747327831     
1.0000000000000024      0.7092820074983726      0.7092820074985073      0.7499999999995072      0.7500000000003446      0.9595962124130937      2.4592416557174319      2.0556035538125608      0.0838089610781014     
1.2589254117941704      0.7232183319285751      0.7232183319286741      0.7500000000000997      0.7500000000001595      0.9701827742790766      2.4358934538133070      2.0897513570230779      0.0854815495381891     
1.5848931924611174      0.7356686894594451      0.7356686894589430      0.7500000000011772      0.7499999999999135      0.9782842391046196      2.4141418265777213      2.1209092649027652      0.0868882603248102     
1.9952623149688846      0.7467464669182283      0.7467464669181413      0.7500000000010683      0.7499999999999313      0.9844040607534207      2.3948575462876942      2.1493096955693796      0.0880725046831598     
